txn_id,timestamp,user_id,sender_vpa,receiver_vpa,amount,hour,device_id,city,avg_user_amount,is_new_device,is_new_city,minutes_since_last_txn,fraud_type,is_fraud
T0038919,2026-01-16 06:03:15.366121,user_0553,wilsonshannon@paytm,powellmorgan@paytm,843.79,15,7de31a51-6694-4343-90ba-58e3d2762bdc,Ahmedabad,785.03,0,1,509.27,none,0
T0021672,2026-01-13 15:55:43.035666,user_0436,fhebert@okhdfcbank,brianaskinner@ybl,1479.85,13,2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,Delhi,1503.68,0,0,130.53,none,0
T0057099,2026-01-29 17:28:45.601677,user_0580,ronald54@ybl,stephen39@ibl,985.73,17,b24cc64f-be3e-4e57-b30a-9e32aba4fc03,Lucknow,824.0,0,0,78.54,none,0
T0054361,2026-01-26 09:57:05.754566,user_0634,michellejensen@ibl,vharrison@ibl,358.86,14,13325c31-d010-418a-aadc-9960424211e2,Bengaluru,443.65,0,0,124.0,none,0
T0005259,2026-01-05 18:48:11.465956,user_0781,amiller@ybl,maryflores@ybl,1970.15,12,fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,Mumbai,1640.13,0,0,1944.77,none,0
T0014827,2026-01-07 04:59:58.325578,user_0308,justinross@okhdfcbank,masonsalazar@oksbi,1.79,16,402a5b40-aade-4681-bd3b-e5a0cf2f93d5,Chennai,1103.8,1,1,79.77,probing,1
T0023682,2026-01-17 13:46:12.349345,user_0117,owilliams@paytm,anthonylawrence@ybl,253.1,8,75f8e3a8-7d97-4c0f-bd56-09c4a4461663,Ahmedabad,200.48,0,0,332.46,none,0
T0034376,2026-01-27 18:56:16.794089,user_0760,morganmatthew@ybl,kathy48@ibl,472.7,2,a9e27ba9-952e-4abb-94dd-5061555736f8,Pune,607.2,0,0,861.29,none,0
T0004396,2026-01-03 12:06:59.100771,user_0076,markkline@oksbi,peterlang@ibl,361.65,13,edcb8cb6-0692-4c63-9424-aed51bac5c15,Bengaluru,324.82,0,0,95.85,none,0
T0044536,2026-01-19 11:22:37.315096,user_0290,christinacraig@oksbi,yramsey@ibl,710.35,22,d0e6e660-7c69-4ee1-bb5e-4bcf15ed6269,Kolkata,623.13,0,0,94.81,none,0
T0047463,2026-01-20 16:01:54.479820,user_0485,christina79@ibl,bgarcia@ibl,345.1,18,12a1fe7d-dfa5-4722-8a1f-c9df9a591974,Bengaluru,438.72,0,0,516.95,none,0
T0042036,2026-01-16 05:16:41.526376,user_0632,tdavis@paytm,dingram@oksbi,1565.37,15,e8334da5-de95-4695-b579-c1437ab99428,Delhi,1468.29,0,0,327.76,none,0
T0048382,2026-01-19 06:05:50.079006,user_0233,zacharygomez@ibl,debbiewolfe@okhdfcbank,490.68,5,eec259dc-7f95-497c-a76a-a6ced50755d9,Delhi,659.25,0,0,23.1,none,0
T0019753,2026-01-08 02:12:54.221321,user_0162,wbarajas@paytm,zsmith@ibl,362.47,19,ab9099a4-35a2-40ae-9af3-05535ec42e08,Jaipur,327.42,0,0,428.36,none,0
T0020429,2026-01-12 01:22:25.674205,user_0456,adam33@ibl,porterjohn@ybl,920.04,17,ae27d432-1dc1-47eb-b11c-767385351a69,Lucknow,1328.06,0,0,36.38,none,0
T0036492,2026-01-24 04:44:26.747309,user_0161,mark43@okhdfcbank,hbrown@ybl,153.69,16,5df06e8c-878a-4ed9-a33f-fc8292ec89af,Pune,216.11,0,0,514.46,none,0
T0051539,2026-01-16 03:38:40.122042,user_0037,barbaramoore@oksbi,richardmejia@ibl,402.29,15,709b7d97-464c-44af-bd3f-3799a07295e9,Ahmedabad,569.4,0,0,72.44,none,0
T0004429,2026-01-03 00:55:22.696541,user_0042,katherine83@ybl,stephanie89@oksbi,961.21,14,614c721d-a921-4b4c-95fb-e976ae007b7e,Lucknow,921.39,0,1,906.01,none,0
T0048860,2026-02-04 09:17:39.818069,user_0454,csmith@ybl,bwagner@okhdfcbank,217.17,12,75b17a55-d426-4982-a43e-4288a2b5b498,Mumbai,696.45,0,0,454.71,none,0
T0000478,2026-01-01 22:52:23.060512,user_0149,shane12@paytm,jgarcia@okhdfcbank,322.89,10,787f2425-dbcc-4477-89e9-db0adf465290,Chennai,254.52,0,0,802.33,none,0
T0001792,2026-01-03 03:36:42.920489,user_0784,douglasnelson@okhdfcbank,christina83@ibl,453.36,5,7387928a-29a3-4b6d-b9bf-ca38afe9be90,Delhi,424.36,0,0,232.22,none,0
T0011642,2026-01-08 23:44:02.962056,user_0721,lawrencesmith@okhdfcbank,joseph02@ibl,650.97,5,34323ec6-b0c4-401c-a9b7-c0fa26c432f6,Jaipur,569.44,0,0,245.9,none,0
T0042383,2026-01-20 10:57:41.766056,user_0701,kimberly37@paytm,kim57@okhdfcbank,513.78,10,7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,Jaipur,459.14,0,0,236.3,none,0
T0059015,2026-01-28 09:57:12.352117,user_0499,michelle04@okhdfcbank,alexa34@ybl,696.16,13,ccf3a171-56dc-4907-ba6c-34ab6712303a,Kolkata,699.71,0,0,702.83,none,0
T0038083,2026-01-25 23:00:48.258955,user_0765,ruizsamantha@paytm,williamslauren@oksbi,838.89,14,899ca782-e323-4d1a-bc1b-dacc18e19331,Chennai,472.5,0,0,1100.45,none,0
T0008326,2026-01-08 04:30:32.879689,user_0509,raymondstacy@okhdfcbank,chandavid@ybl,127.13,16,aa604892-3926-42e9-9b58-eb49c9784b52,Lucknow,1236.46,0,0,1828.49,none,0
T0011917,2026-01-02 12:43:01.630061,user_0489,mistywilkins@paytm,margaret88@paytm,613.79,8,929d6377-1cfb-455f-82c4-2e488cbadae5,Chennai,470.23,0,0,135.24,none,0
T0028761,2026-01-08 23:02:46.916395,user_0744,ortegajoseph@oksbi,james47@ibl,929.22,13,40a26c60-0d27-4659-b72a-da9b2f32751e,Delhi,746.35,0,0,188.75,none,0
T0055230,2026-02-09 04:29:34.949081,user_0704,marymullins@ybl,anthony08@ibl,204.93,17,0274ce40-e090-46b6-b186-a5a8d6ee526b,Lucknow,392.86,0,0,1465.48,none,0
T0023083,2026-01-13 11:26:29.508198,user_0623,joseph49@ibl,murphyjamie@ibl,624.36,13,9132b63e-f162-47e4-a9c3-49e03602f8ac,Chennai,847.74,0,0,1832.4,none,0
T0056845,2026-01-31 03:31:06.123180,user_0629,tjensen@okhdfcbank,andreamoody@paytm,547.38,17,58c1aad6-f3f8-4ea4-bf14-eafa29f0ef7c,Chennai,912.08,0,0,604.98,none,0
T0028993,2026-01-20 14:01:41.346698,user_0576,thomas14@paytm,crystalpatrick@oksbi,493.21,19,f387e1bd-2d59-42c6-934a-5a2fa7cf705c,Hyderabad,435.29,0,0,77.68,none,0
T0053886,2026-02-04 04:25:27.209631,user_0125,joshuastuart@ibl,lpayne@oksbi,2141.29,14,61a11729-3cb9-4350-9b4d-a0fe7bb38605,Mumbai,1422.34,0,0,357.54,none,0
T0035236,2026-01-27 03:29:28.392208,user_0339,kristen44@paytm,fanderson@oksbi,256.38,13,30d73df7-1c22-4cea-b355-56a5f2bd92f2,Chennai,367.06,0,1,453.33,none,0
T0014836,2026-01-07 09:17:20.199573,user_0424,bgross@ybl,lydia20@ybl,153.54,9,6f887f28-3e49-4d09-9b19-d8b8d8302081,Mumbai,146.3,0,0,26.65,none,0
T0037327,2026-01-16 03:59:37.716973,user_0294,aprilmclaughlin@ybl,cboyd@okhdfcbank,338.69,18,a7dc2bc0-bd9c-4693-b6ca-1127e9f87970,Ahmedabad,433.96,0,0,163.84,none,0
T0023223,2026-01-15 12:20:57.271591,user_0013,edwardcannon@okhdfcbank,rhodesamy@okhdfcbank,678.18,13,cf03f0c8-0eff-45bd-87eb-340dc74e48ff,Pune,606.74,0,0,55.19,none,0
T0008504,2026-01-07 19:20:15.836584,user_0382,christian38@ibl,flynnjohn@ibl,537.9,11,fdb1429e-7010-4d13-b526-b22d3f6c21f7,Delhi,593.48,0,0,1120.99,none,0
T0006605,2026-01-04 12:53:55.942163,user_0570,butlergregory@paytm,esparzadoris@paytm,621.35,13,81627cf1-4394-42e6-9a58-7e8aa25d6b29,Jaipur,581.79,0,0,698.84,none,0
T0009210,2026-01-04 11:28:50.049433,user_0352,martinjeremy@okhdfcbank,alexandria87@okhdfcbank,777.02,16,750d112e-8164-4eec-a4ab-851bf1fac6e7,Chennai,871.94,0,1,180.37,none,0
T0017992,2026-01-13 00:49:44.168638,user_0777,xjackson@paytm,crasmussen@ybl,565.27,5,e1fdc6d1-6978-4221-bfb7-5c574b8c031f,Mumbai,1131.6,0,0,365.23,none,0
T0027243,2026-01-14 20:08:11.797517,user_0329,thomas95@ibl,nelsondebra@oksbi,305.64,0,ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,Pune,319.84,0,1,201.08,none,0
T0004413,2026-01-01 19:40:47.644902,user_0696,yorkjoshua@paytm,wellsadam@paytm,202.25,17,ae455cc6-b88e-430f-9e1e-994ac5a11f5c,Bengaluru,229.99,0,0,96.58,none,0
T0052586,2026-01-25 21:22:17.684863,user_0434,brandon39@oksbi,kimberlyspears@ibl,296.91,7,0bc57207-3e9a-4c86-8325-4fbddce8e1c5,Mumbai,461.4,0,0,1023.79,none,0
T0028709,2026-01-17 07:57:14.077949,user_0616,cookpamela@okhdfcbank,kimberlydavis@oksbi,297.13,12,f165d779-0154-4950-976d-e21f1b46ebdc,Ahmedabad,192.63,0,0,1255.88,none,0
T0047365,2026-02-01 01:15:49.247392,user_0512,robertberry@okhdfcbank,baileystephanie@ibl,1402.96,19,eec259dc-7f95-497c-a76a-a6ced50755d9,Hyderabad,1110.9,0,0,181.03,none,0
T0006796,2026-01-02 12:11:26.682305,user_0525,jackfarmer@okhdfcbank,brianhodges@ibl,393.6,8,8f0881ee-8011-416b-bae8-8926b423ccde,Chennai,511.68,0,0,60.46,none,0
T0006187,2026-01-04 21:57:34.635228,user_0250,mariaburke@okhdfcbank,vsandoval@oksbi,234.08,10,6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,Bengaluru,158.45,0,0,336.74,none,0
T0002071,2026-01-02 21:09:08.617493,user_0464,larsonkevin@ybl,brittanywade@paytm,837.24,21,f5c9b047-9c10-4572-8f6b-40d09efba58b,Delhi,864.3,0,0,322.49,none,0
T0007886,2026-01-04 00:38:59.652991,user_0442,garciajerry@paytm,brianfrench@ybl,1183.24,15,4aab47b2-3c9d-428a-a176-1930f6d70248,Hyderabad,1092.08,0,0,210.72,none,0
T0006024,2026-01-04 02:41:04.447408,user_0780,bstrickland@ybl,floresricky@ybl,320.29,23,0a0537f0-2c2c-422b-a568-95c6812a1f9b,Lucknow,450.25,0,0,2.77,none,0
T0058012,2026-01-26 03:14:20.624930,user_0147,kari89@paytm,steelebrian@paytm,787.82,17,6e417d47-5ff5-45ea-9bc4-40f14b1a269b,Pune,500.25,0,1,294.62,none,0
T0043452,2026-01-21 06:16:59.449921,user_0259,davisdonna@okhdfcbank,barbara55@ybl,1498.59,12,c605e58a-4845-4343-9db4-49dc77106966,Chennai,924.46,0,1,639.52,none,0
T0044101,2026-01-24 01:14:34.692382,user_0054,brooksdanielle@oksbi,margaretbrewer@okhdfcbank,1250.14,15,ef0a573d-53d2-456d-9040-158728e213bc,Mumbai,768.06,0,0,968.75,none,0
T0055772,2026-01-28 22:35:03.189300,user_0540,richjohn@oksbi,dlogan@ibl,378.08,10,6a36af18-06d3-4b93-ae33-688d597e6845,Lucknow,419.4,0,0,303.97,none,0
T0053492,2026-01-23 22:00:50.547606,user_0021,william28@paytm,kenneth54@paytm,249.09,16,a981b098-b2cf-452d-a7f3-33b3f7baf55e,Bengaluru,264.07,0,1,81.44,none,0
T0001572,2026-01-02 10:39:37.392383,user_0282,morrowthomas@ibl,amy41@ybl,211.94,7,a04d4d14-197d-4ae1-8bc2-ea720c648ca2,Bengaluru,218.91,0,0,411.46,none,0
T0048711,2026-01-22 09:33:12.921759,user_0325,astewart@ibl,umiles@oksbi,725.07,9,54bbbcf8-28fe-4761-8d49-fe3f2ca8f783,Pune,522.05,0,0,92.55,none,0
T0050883,2026-01-27 13:23:02.415132,user_0773,daughertybarbara@paytm,gdunn@okhdfcbank,261.25,6,c80c2195-8b65-44ce-bacc-99705beec570,Chennai,229.54,0,0,781.41,none,0
T0018052,2026-01-15 03:21:02.603994,user_0386,rwilliamson@ybl,shellyguerrero@paytm,184.92,8,74eff545-3e65-4603-b8e3-654bfaf14ff0,Pune,221.98,0,0,699.97,none,0
T0027295,2026-01-18 06:56:05.166641,user_0105,xclements@ibl,johnsonsuzanne@ybl,1205.77,4,ec8be537-58ab-4778-943b-45e3b6d1f6bb,Pune,908.81,0,0,514.57,none,0
T0023727,2026-01-10 05:07:31.861870,user_0203,nhayes@paytm,denisemartin@ibl,155.42,12,453b45fe-636c-4499-9254-aad3809cd839,Chennai,221.99,0,0,482.62,none,0
T0005729,2026-01-04 21:01:28.942238,user_0316,loweelizabeth@paytm,smurray@okhdfcbank,389.52,12,9c678393-2ced-4c0d-b173-04b5c1dd484a,Bengaluru,1061.27,0,0,249.98,none,0
T0032438,2026-01-16 08:11:45.502350,user_0613,jamiejohnson@paytm,jdorsey@ybl,1475.29,16,6307d4d1-21c9-415d-9104-5a16ef15ab72,Chennai,994.6,0,0,481.11,none,0
T0011827,2026-01-11 03:04:23.173994,user_0076,markkline@oksbi,zreed@paytm,332.61,17,edcb8cb6-0692-4c63-9424-aed51bac5c15,Bengaluru,324.82,0,1,1856.86,none,0
T0015738,2026-01-12 10:11:54.672465,user_0002,wellsdavid@paytm,zsantana@ybl,740.18,16,2ab7b2ef-8e0e-4033-ac59-1da8fff96acf,Jaipur,602.91,0,0,436.3,none,0
T0003295,2026-01-04 16:03:04.309606,user_0345,barbarasantos@ybl,williamsonanthony@okhdfcbank,237.61,11,4f9a5f98-4d95-4273-8b2c-c805d1403430,Chennai,328.21,0,0,317.95,none,0
T0006981,2026-01-04 19:09:57.413960,user_0700,lwood@paytm,garyblake@ibl,2310.79,18,268b84b6-3ec0-4285-8bc4-ec0ec2aef674,Mumbai,1960.67,0,0,329.51,none,0
T0043509,2026-01-30 04:59:24.341600,user_0130,glenda22@ybl,zaguirre@paytm,672.89,10,e63658c9-12d0-498d-b18d-4d05e8e22743,Ahmedabad,1112.79,0,0,86.66,none,0
T0028902,2026-01-11 16:20:53.475066,user_0779,andersonkylie@ibl,dawsonstephanie@ibl,3489.62,17,9c678393-2ced-4c0d-b173-04b5c1dd484a,Kolkata,2566.44,0,0,271.46,none,0
T0028317,2026-01-19 05:10:42.579249,user_0496,kristinawilliamson@paytm,franciscocole@oksbi,561.11,14,9b4e2c24-9479-41e6-8927-7d9b6e0d2648,Mumbai,904.72,0,0,1034.06,none,0
T0043644,2026-01-23 16:28:15.719639,user_0184,kristin49@ybl,hailey95@oksbi,1089.52,14,3c20592f-c04a-46c4-b3b6-3fe1d1843324,Jaipur,1643.58,0,0,110.65,none,0
T0039592,2026-01-14 20:55:58.995763,user_0555,nicholasjames@ybl,theresa51@ybl,485.16,13,d8dff535-c62d-4aea-9e70-bd3000a21367,Chennai,511.78,0,0,443.64,none,0
T0046392,2026-01-25 09:48:28.319002,user_0218,stevendixon@paytm,ddavid@okhdfcbank,2406.33,14,5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,Delhi,2561.28,0,0,220.34,none,0
T0053793,2026-01-27 00:24:01.822619,user_0492,jodylewis@paytm,ballardjames@oksbi,1778.25,9,ccf3a171-56dc-4907-ba6c-34ab6712303a,Kolkata,2140.54,0,1,824.92,none,0
T0022754,2026-01-13 13:22:00.042755,user_0783,robert72@oksbi,hernandezwilliam@paytm,822.14,18,2812859a-1337-439e-8d4f-5d272c7f0b79,Jaipur,983.52,0,0,649.13,none,0
T0010751,2026-01-05 08:44:41.174711,user_0319,travis94@okhdfcbank,ramseyjennifer@okhdfcbank,408.66,22,3270e4fa-abae-4f43-bcae-8081bdf070aa,Ahmedabad,450.88,0,0,392.4,none,0
T0031521,2026-01-16 14:40:10.510950,user_0054,brooksdanielle@oksbi,ybrandt@okhdfcbank,601.47,23,ef0a573d-53d2-456d-9040-158728e213bc,Mumbai,768.06,0,0,402.68,none,0
T0012094,2026-01-10 19:27:12.478487,user_0312,victorgonzalez@ibl,erica35@paytm,1510.66,17,e25df9a8-9ca8-45c4-a138-afe08d38bbd8,Chennai,1383.02,0,0,275.87,none,0
T0022682,2026-01-17 00:26:51.044092,user_0541,cterrell@paytm,katie98@ibl,767.5,11,9793b9b4-1374-4146-b2c5-bd89b70b3420,Ahmedabad,599.69,0,0,830.17,none,0
T0044649,2026-01-23 12:29:09.658332,user_0317,duranamber@paytm,luis12@oksbi,514.61,19,8ed6ad5e-1831-4aa3-9466-9d1910df9974,Kolkata,617.22,0,0,920.03,none,0
T0020755,2026-01-11 16:59:53.054678,user_0647,gilbertcaldwell@okhdfcbank,walkerfrancis@oksbi,994.56,11,9a069295-3b8d-4447-8e61-065f171b1b80,Chennai,979.37,0,0,774.13,none,0
T0028892,2026-01-14 03:24:47.041995,user_0630,lisa81@ibl,gutierrezkristin@ibl,2059.37,16,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Mumbai,2481.13,0,0,458.56,none,0
T0050840,2026-01-28 16:59:11.777647,user_0569,mark10@okhdfcbank,tsmith@ibl,330.66,10,4a90cd0c-24c1-43b9-b7f2-85723defa849,Hyderabad,321.67,0,0,619.92,none,0
T0023941,2026-01-10 17:02:54.743259,user_0233,zacharygomez@ibl,jacobhurley@ybl,619.67,8,eec259dc-7f95-497c-a76a-a6ced50755d9,Delhi,659.25,0,0,131.22,none,0
T0015695,2026-01-08 20:18:20.817847,user_0571,cheryl99@ybl,heather22@okhdfcbank,327.87,13,0d18ab95-668c-4477-8b95-017c5dae1201,Hyderabad,463.07,0,0,996.54,none,0
T0048894,2026-01-29 00:41:08.880567,user_0604,jennifer46@oksbi,jessicaward@oksbi,1006.3,8,8a624cbd-e582-4678-ad52-29dd639fc471,Kolkata,860.54,0,0,66.14,none,0
T0025732,2026-01-13 15:28:58.091625,user_0638,ssingleton@ybl,fwong@okhdfcbank,1651.64,18,76c5a0dc-7e7e-4419-a0c1-4035c5d95f51,Kolkata,2887.29,0,0,96.12,none,0
T0046364,2026-01-19 04:02:11.525597,user_0368,brittanybryant@oksbi,olsenmark@ibl,234.44,8,2747b93c-9ae7-4eab-884a-67809136f1f8,Hyderabad,247.77,0,0,78.93,none,0
T0048753,2026-01-26 19:10:37.853380,user_0577,alison83@ybl,blakehill@paytm,1200.95,19,cac4d0eb-3373-430e-bc31-a5971f119c0f,Jaipur,1294.02,0,0,158.79,none,0
T0025573,2026-01-12 09:40:41.161522,user_0342,colematthew@ibl,madison31@paytm,1925.87,2,97867b12-1328-4726-a4f4-34d6d1e91691,Mumbai,1408.8,0,0,908.26,none,0
T0032431,2026-01-27 04:32:08.801389,user_0289,james98@ibl,victor68@paytm,356.09,15,97777f10-f2d2-493f-8e85-140d0f9aeb70,Kolkata,311.68,0,0,901.85,none,0
T0039106,2026-01-20 11:21:36.139654,user_0078,ian66@oksbi,pmcmahon@ibl,306.59,21,16591c89-21eb-4aa9-9a2b-d69c450f69ee,Delhi,193.73,0,0,353.48,none,0
T0029632,2026-01-17 07:33:58.895821,user_0414,tonystewart@ybl,mcmahoncathy@ibl,839.8,14,52961fb3-4d40-4b28-9628-ddcd19dd3e8c,Lucknow,808.85,0,0,523.16,none,0
T0034519,2026-01-21 15:08:18.895985,user_0174,harrismaria@ybl,gary25@okhdfcbank,1664.93,22,51b30182-f7fe-404f-a5f3-0779f6ee5cdb,Kolkata,1297.48,0,0,1338.52,none,0
T0029790,2026-01-14 11:49:31.248827,user_0734,reyesmarvin@oksbi,frankcarey@ybl,577.22,10,6319629b-d73e-4bb9-8f9c-a17b8db8dadf,Mumbai,630.34,0,0,369.41,none,0
T0059774,2026-01-31 09:19:29.986097,user_0691,keith09@ybl,goodmanmichaela@okhdfcbank,459.22,15,64953d5f-0cb4-4891-988d-f23b3ccff6eb,Mumbai,1100.43,0,0,272.67,none,0
T0037331,2026-01-21 17:35:28.492240,user_0303,susan77@paytm,sarahgarcia@ibl,1016.46,23,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Chennai,1184.83,0,0,9.72,none,0
T0014373,2026-01-11 02:10:12.312537,user_0410,kelli32@okhdfcbank,susan68@ibl,963.88,17,fb10987f-20ac-4703-ab67-146a77a6e17c,Bengaluru,777.41,0,0,557.37,none,0
T0004750,2026-01-04 18:29:13.649726,user_0657,kevin46@paytm,leslie24@ibl,230.56,17,370b9a29-0a53-4df9-9a72-083cb266986c,Bengaluru,240.26,0,0,547.94,none,0
T0057430,2026-02-04 19:16:14.988004,user_0170,lukemiller@ybl,hughestyler@paytm,582.78,8,d18183d1-ac2b-4cfc-85c5-1060991121e7,Pune,872.55,0,0,2041.81,none,0
T0021296,2026-01-16 05:37:28.562957,user_0440,navarromary@ybl,imurillo@paytm,1622.38,11,e3c43657-1d8c-4bac-83b4-09ef2260e70f,Hyderabad,1153.0,0,0,626.42,none,0
T0045967,2026-01-28 15:40:29.686253,user_0211,wilkinsonmichele@ibl,iclark@oksbi,383.4,17,86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,Hyderabad,374.23,0,0,989.01,none,0
T0004823,2026-01-05 11:40:22.625482,user_0687,chloe58@paytm,hufftroy@ybl,696.63,10,d6312a80-1c61-4ec2-9014-2131750565f5,Lucknow,575.66,0,1,740.61,none,0
T0032254,2026-01-21 19:00:02.943340,user_0003,carolynsmith@ybl,richardsonjoel@ibl,514.06,6,5380b904-688c-4015-aab9-7e494f2d4796,Hyderabad,602.92,0,0,214.83,none,0
T0050004,2026-01-28 12:40:50.659304,user_0087,qwilliams@paytm,david88@paytm,1154.78,18,01bb819c-4dfe-4117-a2af-711f1b628a9d,Delhi,816.63,0,0,853.86,none,0
T0014494,2026-01-12 16:54:39.762431,user_0652,pmurphy@paytm,montoyaveronica@ibl,524.12,20,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,Mumbai,631.23,0,0,595.33,none,0
T0052403,2026-02-04 07:37:53.403789,user_0798,buckleygregory@oksbi,michellemorris@ibl,528.64,18,5c9deee0-b42a-4456-8736-5a84725e134d,Kolkata,436.51,0,0,160.14,none,0
T0040512,2026-01-18 19:07:04.797470,user_0068,conleyelizabeth@ybl,slopez@oksbi,342.06,16,47a2a10b-b62e-4b49-a472-96a4ff38b918,Lucknow,748.26,0,0,473.52,none,0
T0031801,2026-01-15 04:42:55.735632,user_0022,kellyruiz@ibl,munoztravis@okhdfcbank,179.91,20,0e5dd462-cbd0-4ef2-930a-37df0bc61066,Chennai,239.12,0,0,126.55,none,0
T0043095,2026-01-19 19:36:34.208053,user_0580,ronald54@ybl,pinedachelsea@okhdfcbank,690.03,17,b24cc64f-be3e-4e57-b30a-9e32aba4fc03,Lucknow,824.0,0,0,4058.3,none,0
T0043992,2026-01-21 12:22:10.842182,user_0607,aliciathompson@oksbi,wbrooks@ybl,1548.93,9,4758367b-a649-4cdc-907b-907265e58f34,Pune,1199.85,0,1,1184.17,none,0
T0037106,2026-01-21 21:37:54.584984,user_0469,torresblake@ibl,christophercardenas@oksbi,1738.39,15,44007d5a-e88d-4719-a624-2b40a5cb63a2,Lucknow,1741.41,0,0,146.02,none,0
T0058244,2026-02-06 19:47:13.384842,user_0264,brianna91@paytm,adam49@paytm,418.4,13,a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,Ahmedabad,385.33,0,0,1247.88,none,0
T0026688,2026-01-12 14:54:11.656919,user_0645,jared96@ibl,wmathews@okhdfcbank,925.93,19,b4746349-49fc-4cd8-856b-ad4c4c3077c4,Jaipur,901.26,0,0,1036.11,none,0
T0010958,2026-01-09 15:57:21.067863,user_0562,fjimenez@oksbi,chadforbes@okhdfcbank,856.42,10,9191b363-4e2d-4645-adc7-cac7fd72b050,Bengaluru,692.33,0,0,1128.16,none,0
T0010758,2026-01-05 07:16:40.899510,user_0211,wilkinsonmichele@ibl,marthacastillo@oksbi,287.19,12,5780be17-12fe-4c2b-9acf-42c5f3a02120,Hyderabad,374.23,0,0,119.39,none,0
T0043520,2026-01-25 02:07:41.988182,user_0775,kathrynwatkins@ybl,scooper@okhdfcbank,388.39,18,5a2837b2-cb83-43f2-bb96-f6022b115c36,Lucknow,427.41,0,1,207.54,none,0
T0057936,2026-02-04 10:16:29.276325,user_0378,laurakelley@oksbi,irobinson@ybl,966.23,11,aaf91531-0200-41f0-8768-a84fa76afde6,Hyderabad,824.28,0,0,125.8,none,0
T0053616,2026-01-25 04:47:46.009834,user_0085,cheryl27@okhdfcbank,tonyagibson@paytm,343.96,23,a748dbcf-ac61-4e63-8dde-29a6baa4b71a,Kolkata,261.66,0,0,1097.23,none,0
T0008929,2026-01-05 18:06:35.086416,user_0331,xhaynes@oksbi,heather69@paytm,2332.23,12,6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,Hyderabad,2011.17,0,0,227.08,none,0
T0002816,2026-01-02 05:09:07.388264,user_0131,jennifer58@oksbi,max69@oksbi,431.91,11,71efe72a-ae13-491e-84fa-4c7239e7a4f1,Chennai,391.92,0,0,280.53,none,0
T0023945,2026-01-10 19:35:23.153231,user_0036,whill@oksbi,ssanders@oksbi,390.53,13,c28fa16b-0aa6-4cb9-81bc-be59d296a12d,Delhi,370.42,0,0,192.56,none,0
T0019935,2026-01-05 23:46:32.168849,user_0526,catherine93@paytm,ybarnes@paytm,755.47,11,a8addf36-ddf2-45eb-a8a3-f341c8819065,Mumbai,822.0,0,1,703.98,none,0
T0010063,2026-01-02 21:34:35.828082,user_0079,ynelson@ibl,wellsvalerie@paytm,376.84,17,5e717fca-020a-4497-b4ed-51458d9765c7,Lucknow,752.7,0,0,608.61,none,0
T0000271,2026-01-01 00:38:31.992449,user_0292,sheakimberly@oksbi,moralesroy@ybl,167.77,23,8de1596c-5a9a-406a-96f1-42a206b919aa,Mumbai,223.86,0,0,38.53,none,0
T0044623,2026-01-22 12:34:07.550286,user_0134,natalie60@ybl,wwilson@oksbi,144.35,10,5cb85aed-f5f6-4c97-aefb-63b11b049863,Jaipur,142.59,0,0,530.0,none,0
T0000446,2026-01-01 17:20:31.289214,user_0433,hbarrett@okhdfcbank,xrodriguez@oksbi,646.02,16,27aa7cbc-2337-4bbc-bffe-77c839feb99c,Delhi,816.74,0,0,903.11,none,0
T0042199,2026-01-21 16:07:25.345860,user_0042,katherine83@ybl,ynorman@oksbi,875.2,16,6e417d47-5ff5-45ea-9bc4-40f14b1a269b,Lucknow,921.39,0,0,276.49,none,0
T0053430,2026-02-04 13:34:52.849385,user_0224,billy73@okhdfcbank,rachelkerr@ibl,825.1,22,e1721c83-ef5e-4376-a723-fb72682b163a,Pune,909.18,0,1,1884.23,none,0
T0017194,2026-01-08 18:04:29.999607,user_0745,rebecca90@okhdfcbank,nallen@ibl,1088.49,13,989240ac-e689-43a9-89e4-8e8c25c61c45,Mumbai,1029.31,0,0,1013.63,none,0
T0027721,2026-01-19 06:53:58.590941,user_0507,joel84@okhdfcbank,eatonerica@oksbi,852.56,8,7d4ed26e-dcd5-4fae-abb3-16a743299780,Mumbai,1070.56,0,0,775.39,none,0
T0009395,2026-01-07 04:24:16.336960,user_0719,jessicachapman@ibl,mgill@ybl,985.27,10,0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,Lucknow,792.56,0,0,23.81,none,0
T0044496,2026-01-17 06:08:17.775121,user_0295,calhounandrea@oksbi,jeffreyjohnson@ybl,881.91,14,2a25a888-0f02-4ad0-a706-7ef466aa9385,Lucknow,495.43,0,0,704.36,none,0
